region,epiweek,week_end_date,wILI,confirmed_cases,uci_beds,death,recovered,hosp_rate,hospitalization,cli_er_visit,ili_er_visit,negative_cases,people_tested,emergency_facility_reporting,num_provider,kinsa_cases,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,historical_endogeneous
Region 2,17,2020-04-25,3.5018,0.5428317262283919,0.7999597747385357,0.6212681262439579,0.6123077631021551,0.6880877742946708,0.34169427354472315,0.46666666666666673,0.19540229885057475,0.27580678770953965,0.3462945703806145,0.5,0.6626506024096384,0.10892411665059287,0.0777272862276871,0.14676438185563057,0.12367063434879096,0.07703281027104136,0.0765897795335797,0.9590039765195985,0.1612429775280898,0.0309947450752273,0.029700782592004538,0.13097883299984828,0.09864544508497422,0.15009058272864695,0.11691949435335706,0.1480444198680799,0.11976624684325986,0.09699626776118804,0.08282386121148347,0.16078428063435615,0.11987367725745046,0.16548086761452532,0.1309860111391429,0.1425088071117144,0.11724160508218728,0.07888469396449267,0.06713068215061607,0.08188980692167577,0.06633085861725335,0.1196038680034709,0.08987967205945038,0.11016805440700493,0.08579582031820883,0.12827667845662113,0.10736090746168908,3.5018
Region 2,18,2020-05-02,2.54026,0.3706921167658752,0.6482502011263073,0.5477679840773386,0.6908158031147689,0.5376175548589341,0.22837461218909397,0.32666666666666666,0.11494252873563218,0.31056212383242604,0.35730713727376584,0.5,0.6265060240963853,0.09701877480112175,0.14615818705634254,0.24946112947262533,0.12635098135285472,0.12683179872908834,0.10073913597553197,0.8761598182162469,0.2468398876404494,0.045546498900226925,0.039722248914232386,0.14799287471421585,0.10825971716675832,0.16951554295084495,0.12799808792666556,0.16500411584951752,0.12896330984250795,0.10688105110260089,0.08799180152541648,0.18172857841112303,0.1310760875552403,0.1853413269997906,0.14187687346846617,0.15955611062397607,0.12682358338774122,0.08667995331576024,0.07120087759146483,0.08987304918032786,0.07020730568865317,0.13366050240260688,0.09728305070178238,0.12164778740420791,0.09155843666879938,0.14352313528697627,0.11597754740296105,2.54026
Region 2,19,2020-05-09,1.8991799999999999,0.24843499461857801,0.4937047465808528,0.34105771964742676,0.7204435981035828,0.5266457680250783,0.15365199558289952,0.20666666666666667,0.0574712643678161,0.5658548976124529,0.5939781131621671,0.5,0.6144578313253009,0.055995145871324044,0.2329442513885176,0.45087895770465103,0.3664870161685448,0.21125664634937102,0.157671721677074,0.8469986744934671,0.1454564606741573,0.08898507253383094,0.07925034377144535,0.18801039185613544,0.13896522879748008,0.21630873364791567,0.16590687275378435,0.21648467633694568,0.17280478324835588,0.1447625931913824,0.12192825757041709,0.23087319026938055,0.16834468627554638,0.24050927818424564,0.1873514394172095,0.21158517921072323,0.17184141854162951,0.11701683584156225,0.0983442639299394,0.11707663387978143,0.09429639427534431,0.16956588152740687,0.12556200767376488,0.1575983062038648,0.12145742244217149,0.19188745213317301,0.15799186129058349,1.8991799999999999
Region 2,20,2020-05-16,1.74327,0.2155204603861445,0.3789420756234915,0.2368495877168041,0.8182216826573658,0.7100313479623823,0.09864857758847348,0.14666666666666667,0.04597701149425288,0.543453296281255,0.5667187781853166,0.5,0.6746987951807228,0.009335782474268584,0.24776500638569599,0.41370886621641034,0.5354353402311439,0.28284269225781344,0.20077736714668026,0.7922741904942245,0.4283426966292134,0.09617664488899007,0.08803492294463919,0.198996021806914,0.14535507182414387,0.2229245955498411,0.17036246274244324,0.22301792791094427,0.17771588052960482,0.14970034023304618,0.12642767324616538,0.2384074894742555,0.17187154741593325,0.24743009854353284,0.1915872132459694,0.2181345771758699,0.17702587334826747,0.1224382907569042,0.103368792932741,0.12619472495446266,0.10179762689600479,0.17897030977763018,0.1311158622829375,0.16729799393642705,0.1282931496148577,0.19598980168060903,0.16160716737874137,1.74327
Region 2,21,2020-05-23,1.39564,0.17824587607353878,0.28113435237329043,0.1629229456923514,0.8568957606714063,0.6677115987460814,0.9695535573434296,0.08666666666666667,0.02298850574712643,0.7665110661902828,0.7819478684384583,0.5,0.6987951807228914,0.028098223289535894,0.3385606938133,0.5576471715284762,0.5646309479205694,0.34880906064928885,0.23658723078883648,0.7216436281007385,0.5046418539325842,0.13416390927459765,0.11852025504219632,0.23064780515758368,0.16370907788677433,0.26661144036496964,0.19880267911096083,0.2683369162512542,0.2086369809612779,0.18422598068941348,0.15236227960124055,0.27823354923718957,0.1947378502895992,0.29462299334908065,0.22206920969871147,0.26513595886862223,0.21020760066919336,0.15103212139838396,0.12507154183326288,0.15048528961748636,0.11899258902857729,0.20799126361387987,0.14827812977009402,0.19821646658564915,0.14796445627665258,0.24101396826923607,0.19433926726368664,1.39564
Region 2,22,2020-05-30,1.1913200000000002,0.13086739736859446,0.20450522928399034,0.12169462610179128,0.8873599714156946,0.5266457680250783,0.07871904085817953,0.046666666666666676,0.011494252873563218,0.9404246387194217,0.9473693704527689,0.5,0.6144578313253009,0.06493297613555038,0.34788678012414975,0.5624371317718062,0.7776464824048188,0.3768642199455323,0.21205556263540204,0.6850028403711418,0.5588974719101123,0.12984469615034167,0.11660105908784865,0.2330447209875517,0.16340968842992684,0.2628043377113771,0.19460268616209075,0.26209515868418515,0.20241147705209614,0.17867997931428897,0.14688253355111655,0.27591934935550394,0.19051871034534762,0.28783730091249865,0.2151656251246689,0.2574936657870159,0.2027167617973061,0.14887112233797054,0.12266041831603669,0.15221629143897997,0.11934670030457116,0.20691437149977343,0.14559772565653722,0.19791157108549656,0.1462563573226631,0.2332385425234011,0.1870930343721775,1.1913200000000002
Region 2,23,2020-06-06,1.06124,0.08799174116458366,0.15237329042638778,0.11558146147284616,0.9124700385861054,0.27899686520376177,0.035967818267865596,0.020000000000000004,0.0,0.855064924793103,0.8571222415970177,0.5,0.5783132530120478,0.04913344255629445,0.40122961774926486,0.6313167600708913,0.7308701040435772,0.44196602256516665,0.36029692876258435,0.6208104525658019,0.699564606741573,0.15522059029068125,0.1369647496316307,0.2592081628025036,0.17763208121018392,0.2914853303779992,0.21136421825809715,0.2910999588824516,0.22064179692605526,0.20123314551862007,0.1631154052385251,0.3056870791508114,0.20600146292983806,0.3201992472877986,0.23476009946631124,0.2860405564850947,0.22132557980085754,0.16851010600466587,0.13683283583705735,0.1695505136612022,0.13088985885950286,0.2319827366315839,0.16043539540533958,0.22010464231347737,0.15995136771117383,0.26092392794403624,0.20565039528329457,1.06124
Region 2,24,2020-06-13,0.932549,0.07538383816196982,0.10713998390989542,0.06482797839067386,0.9300834926989566,0.2037617554858934,0.02944733659357417,0.006666666666666668,0.0,0.8967150503534093,0.8965501172509169,0.0,0.6265060240963853,0.02686600825483145,0.4861148237250883,0.6888441825932844,0.8809118944000922,0.5082349889767863,0.3926341276921116,0.5481916303730353,0.7650491573033708,0.18532892553852787,0.1635069376980943,0.2875616043401245,0.19415385675810443,0.32323215517330994,0.2321098955315788,0.3265925714701399,0.2454091037425431,0.23040022855765532,0.18545765685276547,0.33579001160513594,0.22242072212726935,0.35561774064389917,0.2576191253137549,0.3226279039865762,0.24733363557306934,0.19449707886304235,0.15710724559619302,0.19546270309653918,0.14981523513959732,0.2597063752024138,0.17652003091481192,0.24826662371027844,0.1781989826075976,0.29457861988549644,0.23051635626567232,0.932549
Region 2,25,2020-06-20,0.934306,0.09362576053770291,0.07777554304102977,0.05217514927495024,0.9430682382620958,0.19435736677115986,0.029236998475048643,0.0,0.0,0.8650458663965332,0.8649870723347964,0.0,0.5301204819277108,0.019706948722564024,0.5803558169235795,0.7628969679551659,0.9280629449231922,0.5904984221674663,0.4128329297820823,0.4797386858549517,0.846320224719101,0.24271150853720963,0.21192971529250956,0.33498684752958036,0.2189893185849429,0.3800339674302457,0.2677911549814987,0.390008545702051,0.28855542786316546,0.29123116212233074,0.2318818797709855,0.39337276036666446,0.25259131687197095,0.4222650014676027,0.29978762946409726,0.39196206113902027,0.29617278137757475,0.24591229349872157,0.1967135904245983,0.23902448087431694,0.1801822771086857,0.30703969346501736,0.20270813141999788,0.30052636578393005,0.2105147001339363,0.3629374148880701,0.28084352251952727,0.934306
Region 2,26,2020-06-27,0.996044,0.07445032618006897,0.06009654062751408,0.043787318737560414,0.9563087808766665,0.12915360501567397,0.021559657148866804,0.0,0.0,0.8374530194553831,0.8379697552762913,0.0,0.18072289156626464,0.012132082036962942,0.6093736077697585,0.7500119749006082,0.9068795573104304,0.6311330134439977,0.4087230788836498,0.4527551600075743,0.8804143258426965,0.25495110257840964,0.22233099314165813,0.3472801721067226,0.22336981313764467,0.3878107135268621,0.26919218830327446,0.39821818029262324,0.2903842519315794,0.3014837791307074,0.23571756607719724,0.4063796668097332,0.2564734008388709,0.4302342543404523,0.30015386822995344,0.39962579501836126,0.29705090667250933,0.2572517384497059,0.20241292243302142,0.25344456102003643,0.18795322662840874,0.32580026261509315,0.21084775495979238,0.31524764610692185,0.2165065887336827,0.37027789306087483,0.28194679340712236,0.996044
Region 2,27,2020-07-04,1.00306,0.07089199815494103,0.04909493161705551,0.0463463178845607,0.9677465633192441,0.15062695924764888,0.020981227322921597,0.0,0.0,0.8933688035494551,0.8925515603391257,0.0,0.14457831325301163,0.0,0.6916451335055985,0.8838434640992479,0.8795861313658241,0.6405135520684736,0.31801962533452277,0.44300321908729406,0.8775983146067413,0.2716531452104526,0.2298475857792668,0.36972949880050465,0.22941797458391217,0.40740477252013324,0.2724678053394103,0.4185011138566747,0.2940379424367706,0.3169256865115311,0.24062237074381676,0.42967268453757873,0.2607045320113036,0.45138101395918073,0.3026763256080281,0.4210629216920131,0.3022413245313574,0.2707708815839406,0.2072548352848077,0.27322675409836067,0.19715433141668687,0.34561733263275796,0.21597175023378526,0.3370483095667896,0.22366236269832956,0.3870715597666127,0.2849323970294517,1.00306
Region 2,28,2020-07-11,1.12077,0.07867858633338459,0.045333869670152856,0.029570656809781062,0.9781570972854383,0.225705329153605,0.022716516800757217,0.006666666666666668,0.0,0.8732532971938678,0.8739251999278456,0.0,0.09638554216867457,0.030764863697471494,0.660934390685794,0.7440245245964457,0.7934979969449808,0.6364933212294125,0.3772142219956671,0.45654232153001323,0.9811867977528087,0.26029013176573257,0.22861595618690259,0.3683857266083115,0.22752081535918084,0.3965108477274553,0.2669411677189823,0.4003694519241144,0.28342439578227985,0.3058134289880134,0.23339729793785696,0.42171199854964564,0.2554682977543254,0.4331907732059272,0.29185240232939275,0.40445668601886337,0.29251910673286313,0.2627451341663677,0.20218830247144837,0.2624987395264117,0.18951620107716405,0.33304636711364194,0.2069376804136025,0.3273175878279619,0.21669286874008994,0.3736665487816126,0.277649780787266,1.12077
Region 2,29,2020-07-18,1.25286,0.07572429547301601,0.04370474658085277,0.0287176570941143,0.988539209357029,0.225705329153605,0.013461639585633907,0.006666666666666668,0.011494252873563218,0.8342421435448617,0.8350114244483194,0.0,0.0,0.0640830985105636,0.7197421960854198,0.7681180246203956,1.0,0.6611334457268836,0.42082961641391614,0.4066464684718803,0.9741362359550559,0.29253014254853227,0.24994870361561702,0.39450889631051006,0.23464416619054704,0.4257479329484753,0.27721316954888664,0.4370520470294157,0.29918321203524245,0.33696437976365856,0.2497531663781891,0.45009565255524586,0.2617123490458762,0.46829364706664695,0.3050206739305099,0.4429801465645187,0.3104505555325522,0.2891786917703224,0.21628404775614948,0.29012617850637523,0.2035677079693532,0.3660158826577116,0.21915193845899686,0.35774125863693634,0.22894199145982064,0.4068739379848959,0.2931219407858896,1.25286
Region 2,30,2020-07-25,1.35313,0.08447734311507457,0.037610619469026545,0.023457492180835936,0.9999999999999999,0.11833855799373039,0.013198716937476995,0.006666666666666668,0.011494252873563218,0.9999999999999999,1.0,0.0,0.0,0.015818393201821962,0.7101191006563901,0.7011064808162092,0.8419171686312937,0.6458738598538883,0.41783484134063975,0.41611437227797765,0.9999999999999999,0.2856906656975608,0.2454683968972717,0.38437772680411647,0.22290421199982416,0.4207658828728934,0.268598953582535,0.43206101354698395,0.28919198428755527,0.3340556895562076,0.24269517281449682,0.4419836663816843,0.25060667168119705,0.46227470168585005,0.2941069149440097,0.4381425215319549,0.30066925801597666,0.2864969406928198,0.2102527721205078,0.2857395118397086,0.1969038150227105,0.35913575893373184,0.21031369322967536,0.3511891450813659,0.2198207761619624,0.4035913078850641,0.2846660894231601,1.35313
Region 3,48,2019-11-30,2.39073,0.0,0.0,0.0,0.0,0.0,0.0,0.021276595744680826,0.2571428571428572,0.0,0.0,0.05714285714285694,0.9230769230769225,0.43672096198850485,0.7603452504701059,0.48149914821124357,0.07054200005654669,0.8842738637691319,0.9505804559126955,0.0350310710369197,0.43221391160299893,0.8675910897236141,0.8756353254423863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39073
Region 3,49,2019-12-07,2.4231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22857142857142854,0.0,0.0,0.0,0.8153846153846152,0.5213928852064299,0.7603452504701059,0.48149914821124357,0.07054200005654669,0.8842738637691319,0.9505804559126955,0.0350310710369197,0.4351443307390218,0.8722487068463844,0.8799638126290443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4231
Region 3,50,2019-12-14,2.9809799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.021276595744680826,0.2571428571428572,0.0,0.0,0.02857142857142847,0.9230769230769225,0.588927569937903,0.7603452504701059,0.48149914821124357,0.07054200005654669,0.8842738637691319,0.9505804559126955,0.0350310710369197,0.4376423997143878,0.859264713622151,0.8670826400560587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9809799999999997
Region 3,51,2019-12-21,3.9161300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404253,0.34285714285714286,0.0,0.0,0.05714285714285694,0.9230769230769225,0.6589284757247907,0.7603452504701059,0.48149914821124357,0.07054200005654669,0.8842738637691319,0.9505804559126955,0.0350310710369197,0.45207312245626563,0.8587791505239339,0.8648105168934641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9161300000000003
Region 3,52,2019-12-28,5.64113,0.0,0.0,0.0,0.0,0.0,0.0,0.1702127659574469,0.4857142857142857,0.0,0.0,0.02857142857142847,0.9538461538461531,0.7235716797497596,0.7603452504701059,0.48149914821124357,0.07054200005654669,0.8842738637691319,0.9505804559126955,0.0350310710369197,0.4661684092823991,0.8589408787744639,0.8686447204523278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64113
Region 3,1,2020-01-04,5.48181,0.0,0.0,0.0,0.0,0.0,0.0,0.12765957446808512,0.39999999999999997,0.0,0.0,0.08571428571428541,0.9230769230769225,0.8262599573413734,0.7603452504701059,0.48149914821124357,0.07054200005654669,0.8842738637691319,0.9505804559126955,0.0350310710369197,0.42905105319528747,0.8727529437483723,0.8830530708881676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48181
Region 3,2,2020-01-11,4.40187,0.0,0.0,0.0,0.0,0.0,0.0,0.04255319148936171,0.2571428571428572,0.0,0.0,0.05714285714285694,0.9692307692307685,0.8552166310942445,0.7603452504701059,0.48149914821124357,0.07054200005654669,0.8842738637691319,0.9505804559126955,0.0350310710369197,0.33679685826490535,0.8835601446557215,0.8902571915666642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40187
Region 3,3,2020-01-18,4.61257,0.0,0.0,0.0,0.0,0.0,0.0,0.021276595744680826,0.2857142857142857,0.0,0.0,0.11428571428571388,1.0,0.8456174614219162,0.7603452504701059,0.48149914821124357,0.07054200005654669,0.8842738637691319,0.9505804559126955,0.0350310710369197,0.46862120671188856,0.9001944095830063,0.9059347355804004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61257
Region 3,4,2020-01-25,5.28306,0.0,0.0,0.0,0.0,0.0,0.0,0.04255319148936171,0.34285714285714286,0.0,0.0,0.1714285714285726,0.9076923076923071,0.8298364689254807,0.7603452504701059,0.48149914821124357,0.07054200005654669,0.8842738637691319,0.9505804559126955,0.0350310710369197,0.45565726526240635,0.7813607542767504,0.7897956047867373,0.7417854093234699,0.7633295089839818,0.829521178805006,0.8499796333760091,0.8852022389405483,0.90646945743693,0.8417871120343559,0.8305738511541737,0.7712742728100294,0.8056604699330097,0.8484756874567275,0.8759412612797866,0.8562454148603891,0.8734664018292833,0.8279437507659564,0.8181949871085509,0.7959639519395725,0.7770497917587977,0.7707101425760768,0.7838492387222827,0.8311780338880005,0.8431919426204768,0.8765192992076702,0.8912675309616257,5.28306
Region 3,5,2020-02-01,6.30302,0.0,0.0,0.0,0.0,0.0,0.0,0.08510638297872342,0.42857142857142855,0.0,0.0,0.22857142857142954,0.9846153846153847,0.811542038394387,0.7603452504701059,0.48149914821124357,0.07054200005654669,0.8842738637691319,0.9505804559126955,0.0350310710369197,0.4551288825419494,0.85586577210529,0.8511777784236716,0.8346047651403432,0.8645056362980602,0.8637042713724998,0.8738989315135073,0.8915168372445477,0.8898249831021742,0.8878071120212412,0.8709668723911668,0.8564987103446673,0.8947512704884039,0.8628009505561097,0.8786802366998009,0.8738385781023639,0.8762512395934932,0.8888567325219598,0.8736114995845314,0.8859916136650625,0.8705734662917597,0.8711874952685265,0.8940888905972795,0.8775100384511404,0.8916411611377502,0.8770166103898736,0.86929492444207,6.30302
Region 3,6,2020-02-08,6.49099,0.0,0.0,0.0,0.0,0.0,0.0,0.08510638297872342,0.42857142857142855,0.0,0.0,0.11428571428571388,0.9692307692307685,0.7890871867294385,0.7603452504701059,0.48149914821124357,0.07054200005654669,0.8842738637691319,0.9505804559126955,0.0350310710369197,0.55308818279186,0.8599112481069868,0.8916499418055082,0.8528155776251297,0.9013004861958616,0.8716058586738696,0.9046994477045016,0.8918219853626638,0.9127904203163932,0.8848297556362199,0.8895243881763591,0.8775942409626554,0.9337210983186678,0.8704182679004194,0.9112887703278969,0.8806154790789971,0.9050831160180768,0.8844018040372467,0.8907432368510233,0.881319964532774,0.890222846829246,0.8837597863352704,0.9269314671227042,0.8850712378077825,0.9228453202908193,0.8767367693321174,0.8934423748021146,6.49099
Region 3,7,2020-02-15,5.78865,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404253,0.3714285714285714,0.0,0.0,0.22857142857142954,0.9538461538461531,0.9999999999999999,0.7790794099440544,0.4848608745031232,0.08982442251689332,0.9010398411029326,0.9523081512417033,0.033325210186426216,0.5648354159228847,0.9556253334211646,0.9695031729974322,0.9184401576168647,0.95364250036179,0.9370854434128283,0.9573921258484501,0.9746873545395796,0.9855634003848215,0.9933700450760621,0.9999999999999999,0.9314039087850337,0.9657149637020358,0.9355748671531118,0.9642032463799576,0.9577875912354986,0.9772098946198834,0.9928901996699426,1.0,0.9735417751464955,0.9779811211764113,0.9464541478478032,0.9711021046161799,0.9580388381850264,0.985053893494207,0.9774967281583101,0.9953641091849499,5.78865
Region 3,8,2020-02-22,5.27725,0.0,0.0,0.0,0.0,0.0,0.0,0.021276595744680826,0.2857142857142857,0.0,0.0,0.22857142857142954,1.0,0.9999999999999999,0.8400471857882013,0.47089153889835317,0.31143091407729934,0.9263056431826148,0.9087801725209437,0.10076763738272207,0.5644384148518385,0.9484033499291602,0.933481915469053,0.9120344587152226,0.913048640385264,0.9269300551937124,0.9183443384763369,0.9631759036153723,0.950824045617248,0.9929125699219474,0.9864789643332201,0.8930409275640955,0.8972747294275679,0.9260989795428721,0.923948823164906,0.9568184689434964,0.9535585155486554,1.0,0.994781270380212,0.9780333051039439,0.9797651667953802,0.932147467448657,0.927808727506102,0.95678044477741,0.9515336729339268,0.9728073851538699,0.9709621507834629,5.27725
Region 3,9,2020-02-29,5.16024,0.00037105751391465676,0.0,0.0,0.0,0.0,0.0,0.021276595744680826,0.2857142857142857,0.00010372287322731127,0.00011048177418998445,0.20000000000000107,0.9076923076923071,0.7976216127774749,0.9171912776369731,0.5659057353776263,0.24026690039299953,0.9483584530903142,1.0,0.02053125380772511,0.5950389146733309,0.9999999999999998,1.0,0.9987001241754211,1.0,0.9975265286139899,1.0,0.9993537411916014,1.0,1.0,0.9935522053248279,0.9920206958838426,1.0,0.9930405354639241,0.9999999999999999,1.0,1.0,0.9937687821967841,0.991781687673103,1.0,1.0,1.0,1.0,1.0,1.0,0.997226611145494,1.0,5.16024
Region 3,10,2020-03-07,5.131530000000001,0.005236033807462378,0.0,0.0,0.0,0.0049246231155778905,0.0,0.06382978723404253,0.34285714285714286,0.00112798624634701,0.0013429673440427,0.4571428571428573,0.8615384615384611,0.7512530916489893,1.0,0.7244974446337308,0.3797675930899941,1.0,0.9996271161160415,0.0,0.5112516958229204,0.9940150922247635,0.9870522060463334,1.0,0.9852942667784375,0.9999999999999999,0.9876957993756872,1.0,0.9948325760856938,0.9924563750154659,0.979335406049964,0.9999999999999999,0.9909428098892906,1.0,0.9957501396909093,0.9942147680880826,0.9913608357021442,0.9867971103196425,0.9747147877559755,0.9832180581188961,0.9724738712413724,0.9993708225129508,0.9839998507273443,0.986978065947921,0.9810250091648147,1.0,0.9973277576635058,5.131530000000001
Region 3,11,2020-03-14,6.09776,0.030220573077715935,0.0,0.0050200803212851405,0.0,0.01477386934673367,0.0053929671041970505,0.29787234042553196,0.5999999999999999,0.017744390537362275,0.01858548956929294,0.4571428571428573,0.8615384615384611,0.7197238447043938,0.9555005314240997,1.0,0.684356357262009,0.9593994625540366,0.9505680264498968,0.05294260996710125,0.19521028204212776,0.6148835282862314,0.5904597111969792,0.7068737844413949,0.6667302969768529,0.7319895050899162,0.6933252018813957,0.7135873856581166,0.6741902574385635,0.7007581449536547,0.6525287066649442,0.7188416042995197,0.6840495990342429,0.729141204332302,0.6939672610180727,0.7132765235498353,0.6787859819530758,0.6945443342255887,0.6478936269743466,0.687713193055426,0.65106010433372,0.7067062400050963,0.6637782758843558,0.7178070017703555,0.6813871602421121,0.7140128380723155,0.6713817009218168,6.09776
Region 3,12,2020-03-21,6.810389999999999,0.18066378066378067,0.0,0.036646586345381524,0.0001962350896373856,0.0984924623115578,0.06865661967266246,0.8297872340425534,0.9999999999999998,0.10995921098010336,0.11454504832963833,0.5142857142857142,0.8769230769230765,0.6751828134714695,0.4041626274541866,0.8440658716638273,0.39707088128021717,0.5176130389064142,0.48023715415019763,0.6456074083099793,0.006709032488396938,0.29046400962778673,0.29361687112234813,0.48839601703428015,0.4499106916021204,0.4856990647494188,0.4519392134514135,0.4642568920395518,0.43134584920215663,0.38985953112564586,0.3509170485679946,0.5314475554101613,0.4981497768017426,0.4973117598299028,0.467585330401707,0.45427259398252146,0.4220973908697668,0.35958607914401525,0.3226181439503058,0.42173349600921606,0.394887281524188,0.4834041355085478,0.4442021689117039,0.460287465775412,0.42197324276641607,0.41442138306527176,0.38460647634813905,6.810389999999999
Region 3,13,2020-03-28,4.91317,0.5017109874252731,0.0,0.12449799196787148,0.0020184180648416803,0.3844221105527638,0.20026575919624048,0.8723404255319152,0.7999999999999999,0.18328350313632039,0.20356144136977758,0.5999999999999996,0.7999999999999998,0.3754964312847143,0.0,0.0024077228847245724,0.0815120585823744,0.12162635821941814,0.15117955601958877,0.9618009016693067,0.0,0.08194242168463739,0.10658304831778168,0.3231053064086251,0.2868243675384103,0.314611285556605,0.28370327529523603,0.29764885432876215,0.2680399818904419,0.2374141379286549,0.20613149053363447,0.35577713861712884,0.3226076611334788,0.33048119442711266,0.2996836598477971,0.28767991260774806,0.2582789763748596,0.21317160474900054,0.1848689678306385,0.26527989850686096,0.23967425748289445,0.31528776253058366,0.27904912238250174,0.29851360532493687,0.2640082784801203,0.2569706586757418,0.23256081467939863,4.91317
Region 3,14,2020-04-04,3.75135,0.864728921871779,0.1877409918893764,0.3468875502008032,0.006759597998402087,0.5804020100502514,0.733287959812024,0.9574468085106385,0.6571428571428571,0.21796843194353327,0.2573955272067507,0.6285714285714281,0.5076923076923077,0.2095449900180082,0.0046134619652180575,0.0,0.07752551669541123,0.04635471433578686,0.07468864195689462,0.985256488363592,0.02121813637986436,0.07324877732773621,0.09004195775995008,0.3281630199370617,0.2833495225164074,0.3153765970794597,0.27579953662137296,0.2891193553647262,0.25437994373605444,0.22583506832041494,0.19275284054223835,0.36458142809590793,0.32104763074169385,0.33066495014725095,0.2911887364582521,0.281383071430052,0.24675780555382912,0.20259382600909479,0.17224130230937656,0.24747611809507714,0.21949356598026143,0.3190471407860859,0.27394674106644806,0.28802327334279904,0.24751869013908867,0.24640216903202,0.21952598745640067,3.75135
Region 3,15,2020-04-11,2.96253,0.8166975881261596,0.5025927403270841,0.4277108433734939,0.019325652131253243,0.7537688442211056,0.9386614811213742,1.0000000000000002,0.5428571428571427,0.14796845787425159,0.18660862690795885,0.6571428571428584,0.39999999999999947,0.11876122465082305,0.21810579427463528,0.11443498012492898,0.22827900138539398,0.0029501109942750015,0.0,0.9931765565980261,0.06118386290610489,0.06442889796860113,0.07700216330158707,0.3206170214566579,0.26806365578529845,0.30852581617848607,0.2637160845060076,0.2828164638742915,0.2467108672967321,0.22309163295408616,0.18737572923545973,0.3586985758537581,0.3072479070214438,0.32510472766124926,0.2806803238973763,0.27647536769084763,0.23844070066109094,0.19888088942578783,0.1660879866913614,0.24064285140579042,0.20837571683880943,0.30978195633793043,0.25820187827827545,0.276320914405411,0.23160696819339627,0.24467175421195753,0.2150383754682246,2.96253
Region 3,16,2020-04-18,2.40233,0.9042259327973613,0.8633160483978194,0.805722891566265,0.033586570044246346,0.934673366834171,0.8484200291686923,0.9574468085106385,0.39999999999999997,0.21626996989443603,0.2569928825185916,0.6285714285714281,0.23076923076923084,0.0415320740316223,0.24502738878052766,0.033276547416240754,0.0,0.0,0.03649290277674189,1.0,0.13510032131381655,0.0,0.0,0.27308220550580364,0.20066055252477824,0.2593639024502533,0.19605008421641668,0.2384430265322653,0.1824191385772329,0.18475816689480923,0.1381595678506103,0.30514739711750627,0.22963225058080136,0.27480503018557945,0.2082986335056396,0.23088310503858483,0.17580531612104175,0.16419686644386305,0.1225865387140733,0.20093503063439125,0.15510060904436015,0.2587432914340409,0.18963241190007118,0.2370132716442877,0.1762915075757996,0.20541926038318395,0.15909080054607133,2.40233
