date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits,target_death,target_hosp
8/29/20,35,CT,9,0.7563050744454572,0.4837083010085338,0.19879643079477072,0.8001343634531407,0.4016964556195092,0.365296803652968,0.9747334260547058,0.4895679660177838,0.3685549629189374,0.5361050153644207,0.37530859190913757,0.5300573228555261,0.4042596476463044,0.5697969931608831,0.43046570707837833,0.45880564114235034,0.3543222880367654,0.5914887094858485,0.41601391283576666,0.5921424433443903,0.4362696977790036,0.5758170636448074,0.44115910585399765,0.4135978122075247,0.32213536229778156,0.45737581150116957,0.35049045499294673,0.5439195083628645,0.3871182406854312,0.531707439547316,0.37901462808314296,0.4969350882688188,0.38252985950313656,0.0,0.06716417910447761,0.09277566539923954,0.5043017676706546,0.48435707605626016,0.0,0.0,0.01702715140358951,0.011987625676720804,0.5362611960600229,0.1165172855303126,0.006418485237483953,0.3226558967035255,0.0,0.37206998654557466,0.6666666666666679,0.024390243902439032,5,93.0
9/5/20,36,CT,9,0.7611668185961713,0.4934057408844066,0.14837103133430174,0.7850184749748068,0.4322932444713723,0.3789954337899543,0.924470715499923,0.48200424596522334,0.3616202605437797,0.5293384967483199,0.3541313628945759,0.5254556340618659,0.39490167234483586,0.5509163622727926,0.4183237880804959,0.44109081585612075,0.3492080972609122,0.5817712226965419,0.39199971509975945,0.5733437261616845,0.4171484797705137,0.5611861458796714,0.43323341657546244,0.39784167713370244,0.3184774271254327,0.44347349235198785,0.3431324463086628,0.5363723224712725,0.3711905192145897,0.5188049518214422,0.364683412113562,0.48022347835865076,0.37521970685947514,0.0,0.04477611940298507,0.08269961977186312,0.5291004778665944,0.5074655745106259,0.0,0.0,0.018867924528301886,0.012245424078370714,0.5226813058299101,0.09731113956483284,0.003851091142490372,0.2653257931900121,0.0,0.36399560092255245,0.6666666666666679,0.024390243902439032,3,95.0
9/12/20,37,CT,9,0.8106958371315709,0.5527540729247479,0.14816351940236563,0.819281155525697,0.4465313541351105,0.31430745814307454,0.9442770308556123,0.48714728118263767,0.38547396981709103,0.5878866577395112,0.41324746225368925,0.5552602041450533,0.4306223935067438,0.5712486135470858,0.44574907153429894,0.43970370799925307,0.35821825091963233,0.6533150747460916,0.46475284826371815,0.6078042445686231,0.4573771613668507,0.5712793042569988,0.45270819197119005,0.3949388880503669,0.32522330313317305,0.4525126005380279,0.3631516710596041,0.5773856434437611,0.4199565796753296,0.5572608885722024,0.4084527074555451,0.4850758644630099,0.3893649089567782,0.0,0.04477611940298507,0.09134980988593155,0.4471950150816053,0.4299489088421334,0.0,0.0,0.021398987574781408,0.010569734467646301,0.4937879224519539,0.05697823303732534,0.015404364569961488,0.24337150188215884,0.0,0.34149653177616063,0.6666666666666679,0.024390243902439032,12,82.0
9/19/20,38,CT,9,0.7651169857186264,0.5186190845616757,0.4297572110396348,0.7977830030231777,0.35231747955165094,0.35083713850837134,0.8795781177561428,0.4476172045387529,0.3507283851306846,0.5216925164402049,0.3551175145398635,0.5239052789419187,0.39585148878328025,0.5218130475562317,0.39861094978988537,0.4084011888297562,0.3253174514399435,0.5965935158726277,0.4130019325629311,0.5562640230560061,0.40813662252901517,0.5305720554357924,0.4104531342287371,0.36530465349249097,0.29462204479953763,0.42067185474187874,0.3312787903128951,0.535011674701137,0.37823056170106406,0.5086883408071748,0.3632578409632449,0.44838834590414556,0.35192438453197694,0.0,0.04228855721393034,0.11416349809885931,0.435565475469999,0.4199886668847293,0.0,0.0,0.01426599171652094,0.011600928074245941,0.5238370411372907,0.09346991037173688,0.015404364569961488,0.3189052126844432,0.0,0.3376670783962412,0.6666666666666679,0.024390243902439032,12,90.0
9/26/20,39,CT,9,0.7623822546338498,0.5011636927851048,0.9589126374766549,0.7826671145448438,0.5080278703423204,0.3036529680365297,0.8546592489568847,0.41243104383073576,0.3221650080242201,0.5219699314087893,0.3412732151871828,0.48548294425213034,0.35608888507079484,0.49641686519827416,0.37191867027629116,0.3753068177176335,0.2959197966446809,0.5804102709211039,0.38724272085328254,0.5288292852533214,0.37715008937400274,0.4937933853901532,0.3758756711091451,0.3371552275793812,0.2689379408927927,0.38806004114129666,0.2978458033780634,0.5024651457556194,0.34168431672685706,0.4833259791580704,0.3351471184042312,0.4182455035885023,0.323797780568754,0.0,0.05472636815920398,0.10076045627376425,0.46451828432820286,0.4468886913016037,0.0,0.0,0.024390243902439025,0.014565609693219904,0.5359722621681675,0.10947503200323463,0.011553273427471117,0.31477629098878174,0.0,0.3285532663580187,0.7777777777777786,0.036585365853658555,9,113.0
10/3/20,40,CT,9,0.7596475235490732,0.49689681923972073,0.8439510271840631,0.7584816929795095,0.5222659800060587,0.319634703196347,0.8329083603770668,0.4194769273416335,0.3020241301591693,0.5308992665833594,0.31899712349130116,0.5047774417460106,0.3446344457557342,0.4930828016703917,0.3452130482563906,0.3743690405331279,0.2773580445954232,0.6032265182690673,0.36792222347842346,0.5346037802441479,0.3578586839902378,0.4928394820383281,0.34983097286096976,0.3355229893919187,0.2518280245657637,0.3879253844538255,0.2809662482076342,0.5079585169921765,0.32277434299480345,0.4913894801514521,0.31772864771734777,0.41858728043852156,0.3029693639929958,0.0,0.04975124378109452,0.16254752851711027,0.7531071011847412,0.7244855180293279,0.0,0.0,0.022549470777726646,0.01791698891466873,0.526148511838732,0.09218950063430285,0.015404364569961488,0.3903956794072791,0.0,0.45534991517625856,0.6666666666666679,0.060975609756097573,12,139.0
10/10/20,41,CT,9,0.7429352780309935,0.5325833979829325,0.7281593691637269,0.7678871346993618,0.538018782187216,0.3318112633181126,0.8009838767835986,0.44467290803322673,0.3217765207733083,0.5836189665514193,0.34398429317175283,0.5356089062894926,0.3617337377418631,0.524291205093633,0.3653161548564639,0.39770979949348184,0.2965807432983131,0.6473443536949186,0.386736836310349,0.5676302726146711,0.37676422025732126,0.527275131435206,0.3753349367179971,0.3571427290748661,0.2689934560943637,0.41130474545052453,0.29583852586710474,0.5488959636522982,0.34131647382574815,0.5277331175098747,0.33741775427241144,0.4454286161016269,0.32341984351095276,0.0,0.062189054726368154,0.16549429657794676,0.5731881496831168,0.5534291887608667,0.0,0.0,0.026231017027151405,0.018819283320443414,0.5995377057210236,0.22215108839806974,0.021822849807445442,0.4593727573877085,0.0,0.5371780409619097,0.6666666666666679,0.060975609756097573,17,146.0
10/17/20,42,CT,9,0.7198419933151017,0.5325833979829325,0.74974061008508,0.779643936849177,0.5449863677673432,0.3188736681887367,0.7969401947148818,0.3819948698738939,0.2938811550094873,0.49549583249733903,0.29764117896303044,0.45523007177902497,0.31614361073503805,0.45837054057195276,0.3271575398562703,0.3531056153204253,0.26802278746014363,0.5463532896897205,0.333487395108269,0.49313898010624796,0.33602689883231984,0.4631578909817606,0.33696947435257485,0.3159494967836073,0.24222504271882467,0.3644986284095667,0.2681256126113678,0.4714147966982719,0.30005589478157246,0.45219543716974375,0.29536738541846036,0.39205834695648023,0.29057903175496475,0.0,0.09203980099502487,0.26539923954372624,0.8148521131193021,0.7882227740333452,0.0,0.0,0.029682466635987115,0.02552204176334107,0.4804969660270162,0.021126760562027738,0.015404364569961488,0.3874274186623385,0.0,0.4326539218539806,0.8888888888888893,0.10975609756097561,12,198.0
10/24/20,43,CT,9,0.6833789121847462,0.4588828549262995,0.5675451338451961,0.747396708095398,0.5059073008179339,0.4155251141552511,0.7553958687477464,0.3733337621272042,0.2990220072562405,0.4747263322915994,0.2776804180656492,0.45146295054102437,0.30524343751655747,0.4631138955225523,0.3273102639016705,0.35653458824971107,0.27006933750883183,0.5313574933568086,0.31333101411267034,0.4912213573902314,0.3294768634876827,0.4639473405395725,0.33521256399930965,0.32019683677650723,0.24482097290513755,0.3665325090245217,0.26713751379115447,0.4632854737267734,0.28706868716868594,0.4465496118267862,0.2854312317611352,0.3946416687203167,0.2909315942177281,0.0,0.10199004975124376,0.3062737642585551,0.7014955723505517,0.6823410714861584,0.0,0.0,0.034284399447768066,0.027584428976540346,0.3238948280196779,0.0,0.044929396662387676,0.499912466997488,0.0,0.5930226694186939,0.6666666666666679,0.10975609756097561,35,214.0
10/31/20,44,CT,9,0.6861136432695228,0.4643134212567882,0.7032579373313966,0.759825327510917,0.5558921538927597,0.3683409436834094,0.7458919280894247,0.3932958908713559,0.30921843128347104,0.5196060838240522,0.2857946337800288,0.4850737748051064,0.31082905203976885,0.48547937192427465,0.32770613129860116,0.3726599792257508,0.27069132999449996,0.5675051002941403,0.31632355523153505,0.5211024878163455,0.331566144194842,0.4902421109445962,0.33848531721516073,0.3346904077400754,0.2453751408995496,0.3842056431760328,0.26704194964630507,0.4992559345904244,0.2935814881635709,0.47758313323311663,0.2902212585224935,0.41410398447285923,0.29190346183743426,0.0,0.13930348258706465,0.49001901140684406,0.8118648417036647,0.7962665217010729,0.0,0.0,0.0,0.0,0.0,0.0,0.050064184852374835,0.41292388980005906,0.0,0.5522294531030489,0.6666666666666679,0.14634146341463422,39,0.0
11/7/20,45,CT,9,0.6165299301124277,0.4615981380915439,0.2834612990246939,0.6516627477326167,0.5371099666767646,0.44520547945205474,0.63866996342657,0.40226557167206517,0.3183594953081511,0.5399603117406566,0.286976561418425,0.5013835797250841,0.31167561473443905,0.49438591196436527,0.3260097269253564,0.3817949410909982,0.2714522104715538,0.596337773383917,0.32225327475875626,0.5397553197874223,0.33463733429157716,0.4972953118064149,0.33622554769902635,0.34114519748060923,0.2442226059540833,0.3920189819731995,0.2655475330460383,0.5183489181459396,0.2960918611476029,0.49759891100645104,0.29406332378153055,0.42210409826105055,0.29078924892849073,0.0,0.2786069651741293,0.6576045627376426,0.9397655693971716,0.9260905819969317,0.0,0.0,0.0,0.0,0.0,0.0,0.07060333761232349,0.9999999999999999,0.0,1.0,0.5555555555555571,0.20731707317073178,55,0.0
11/14/20,46,CT,9,0.644181099969614,0.4383242823894492,0.3405270803071177,0.6600604635539133,0.5319600121175401,0.426179604261796,0.40815432957296666,0.07395165560484168,0.06069122721323589,0.085790807924991,0.006012840108347989,0.08799514106965522,0.03008283074327711,0.09251628708507448,0.041722493738254596,0.09016547550272516,0.052414926327019676,0.08515467981098634,0.0011025888132178696,0.08719239175349291,0.029029634645638625,0.10045582120650104,0.0504259831688679,0.08504280428104746,0.04999303804931554,0.09310029912776857,0.04943955072798786,0.0910572239092387,0.021319530513559476,0.08888993912469714,0.024699676595055287,0.09036235664002024,0.04759025929122776,,0.26119402985074625,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08472400513478819,0.6644859876278993,0.0,0.6116117702415482,0.4444444444444464,0.2560975609756098,66,0.0
3/7/20,10,DE,10,0.9294117647058824,0.6802721088435374,0.18621794871794872,0.9474442044636429,0.9970348406226834,0.00571428571428572,0.43870000936592674,0.9996235584687454,1.0,1.0,1.0,0.9844581972176651,1.0,1.0,1.0,0.9999999999999998,1.0,0.9932257208739093,1.0,1.0,0.9999999999999999,0.9932783950036951,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,0.9999999999999998,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6261180678732147,0.054545454543471074,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
3/14/20,11,DE,10,1.0,0.7376093294460642,0.24551282051282053,0.9999999999999999,1.0,0.0,0.4645616746277044,1.0,0.987194240621527,0.9740549841400206,0.9622728768385231,1.0,0.9998548479436568,0.9921226960996754,0.986434062607962,0.9833262114740011,0.9756972069469171,1.0,0.9780827680255674,0.9831924120194762,0.9799728735776959,0.9999999999999999,0.9990223032823822,0.9748844060578934,0.9696632584337145,0.9656925497000178,0.95945054332146,0.9811221516834367,0.9699470420738425,0.984287547874598,0.973850927247778,0.9986849418758097,0.9901259730575863,0.9770429617706322,,0.0028076743097800658,0.001629481072950614,0.0008080808080808081,0.0,0.0,0.0,0.0,0.46511627899613095,0.0,0.0,0.0,0.0,0.0,0.3214285714285712,0.06666666666666671,0,0.0
3/21/20,12,DE,10,0.9598615916955018,0.9164237123420796,0.4858974358974359,0.9668826493880489,0.9421793921423277,0.051428571428571435,0.4019270394305517,0.5971854949903852,0.5741017472904677,0.6010084848685042,0.5945510402170047,0.5710759089419774,0.558769817193925,0.6039575689993947,0.582934893436834,0.6041240392476266,0.5781995471238995,0.5716669075205483,0.5499396097945819,0.5897639285114091,0.5762154269666552,0.5953031058691993,0.5774052782882415,0.6149776215278107,0.5889007204357507,0.5932932817796178,0.5719905582360318,0.5862483048571407,0.5641224341520799,0.5873563629074279,0.5671955202986468,0.6052044584032903,0.5815507235332642,0.9661493673708876,,0.018249883013570427,0.0,0.039191919191919194,0.0,0.0,0.0,0.0,0.6583184256486315,0.1309090909043306,0.0,0.0,0.0,0.0,0.3214285714285712,0.31111111111111106,0,0.0
3/28/20,13,DE,10,0.46574394463667823,0.7551020408163265,0.39839743589743587,0.4902807775377969,0.4684951816160119,0.5485714285714286,0.17235646717242675,0.3759968748098144,0.37851862706061595,0.39164981135248345,0.4073690232888986,0.4101607999455633,0.42057043182849285,0.40205357489820004,0.4081656070477524,0.30602345255981545,0.3051600578921415,0.4351454775024894,0.43316168730411986,0.413222731949733,0.4294781385150448,0.3755987475511099,0.3796270274818155,0.29033841961797047,0.2864059716120477,0.3209965257227292,0.32144868278716576,0.38225472592807647,0.38546817787027976,0.37323714335591146,0.37463193601138756,0.36872316398464516,0.37175788291114065,0.8624196814362334,,0.07908282639213851,0.0,0.07523809523809524,0.0,0.0,0.00827966881324747,0.1374341922970352,0.5992844363937008,0.0,0.0684931506849315,0.0,0.0,0.0,0.3928571428571441,0.8444444444444443,5,31.0
4/4/20,14,DE,10,0.02768166089965407,0.09620991253644318,0.025320512820512828,0.050395968322534124,0.1452928094885101,0.9161904761904761,0.0,0.1129555335494446,0.13795565447368258,0.11969456425267039,0.17353060759368572,0.10651885643968878,0.13926923478536402,0.11692738594982033,0.14232463549007437,0.091496137029461,0.10222038566452457,0.11651768008134894,0.149772668835068,0.11179096765920882,0.15041646744124954,0.11375649084967787,0.13363107113219314,0.08411535941109449,0.09269899928251363,0.09689886534473877,0.10906166961951316,0.1138671523488306,0.13627913425746196,0.10573855059136694,0.12852019064208772,0.10462028606440599,0.12632472916982448,0.5988470266186595,,0.1773514272344408,0.3658811732263725,0.1264935064935065,0.0,0.0,0.057037718491260346,0.3524522028262677,0.7710196778625901,0.33818181816952064,0.1232876712328767,0.0,0.0,0.0,0.5,0.8666666666666665,9,79.5
4/11/20,15,DE,10,0.03875432525951561,0.061224489795918324,0.08493589743589744,0.07055435565154777,0.0726464047442551,0.9466666666666667,0.0022361150135806196,0.08506107501867094,0.10864328751616542,0.09808723073178116,0.15624631000131922,0.08339582312406263,0.11435472822134046,0.08432437433191159,0.11377033887423069,0.059662913820614616,0.07341737333680592,0.09827392153718933,0.13340830925482128,0.07951277854837141,0.12111593303374246,0.08034399764248878,0.10326208038275281,0.05798717087566682,0.06848877883987159,0.0694758952368065,0.08345322601635646,0.08853118226084739,0.11246699075359123,0.08096260667970717,0.10383272915336797,0.07318118421118153,0.09819766924519038,0.3722463909755892,,0.41459990641085637,0.2845951366257207,0.19012987012987012,0.0,0.0,0.11039558417663294,0.6661124965364368,0.5831842575059923,0.007272727276099174,0.2602739726027397,0.9951688993285149,0.12892823012181762,0.8920756403283281,0.5357142857142865,0.9555555555555555,19,150.25
4/18/20,16,DE,10,0.04636678200692046,0.08163265306122447,0.20256410256410257,0.05903527717782575,0.0,0.9847619047619047,0.015032312447316676,0.08338572883554218,0.10072524546017475,0.08891742056544144,0.14347460078816382,0.08387809144342562,0.11303980812023356,0.09011587136485427,0.11598594622771588,0.059641573647586515,0.07163232599915817,0.08876762101061592,0.12167043199406707,0.09226223852419618,0.1268390197860878,0.0751762758153165,0.09821442532024366,0.06013094233624197,0.06822305107321952,0.06305859723438648,0.07734802939671728,0.08220229094088266,0.10422636898860277,0.07652311017964292,0.09771229148521646,0.07721724047712891,0.09908536684170308,0.2096218631833063,,0.3949461862423959,0.12973176234645273,0.15093795093795093,0.0,0.0,0.21343146274149033,0.6600166251039069,0.7245080497858752,0.2545454544998347,0.4657534246575342,1.0,0.8908350734305992,1.0,0.5714285714285712,1.0,34,148.875
4/25/20,17,DE,10,0.0,0.0,0.0,0.0,0.005189028910303928,1.0,0.04911257843963662,0.0,0.0,0.007924171637240518,0.042144165248775706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010594036667498363,0.0,0.003885931467561443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1359863444327403,,0.586335985025737,0.1521684632740035,0.1707070707070707,0.0,0.0,0.35510579576816925,1.0,0.7173524149035623,0.27272727271735536,0.6164383561643836,0.8912942332689714,0.9926587505416452,0.9360162415667624,0.5357142857142865,0.9777777777777776,45,225.5625
5/2/20,18,DE,10,0.10726643598615926,0.14091350826044702,0.10256410256410256,0.10295176385889127,0.06004447739065977,0.9542857142857143,0.10781352439823927,0.12050935279866543,0.1114622347594797,0.12065380163736628,0.14908087039921764,0.1267551416127113,0.13104136361017693,0.12234596659513436,0.12695105294374817,0.0835729808149667,0.08169440496055264,0.13315255227759865,0.1383245984350176,0.1343484517795891,0.14219380952420413,0.11187520367893161,0.11615331522164918,0.07034730633890651,0.06640637580961811,0.08662312780320844,0.08470078931549277,0.11796019576802491,0.11884136568208015,0.10661095234797974,0.1071587190923177,0.108918070691365,0.11070599227822539,0.10216750038072546,,0.6841366401497426,0.24768112308849333,0.18435786435786436,0.0,0.0,0.6780128794848206,0.8300083125519535,0.7316636852048605,0.37818181820442975,0.7671232876712328,0.8921939628239351,0.9402909745109007,0.6764833075324597,0.5714285714285712,0.9333333333333331,56,187.21875
5/9/20,19,DE,10,0.15986159169550174,0.2206025267249757,0.07596153846153847,0.16990640748740093,0.08228317272053376,0.8666666666666667,0.16164418844244638,0.16269579292330222,0.13881906957900453,0.17154790434502065,0.18173046666068732,0.16919738406318785,0.16010946940509707,0.15970753334499788,0.15164155581305053,0.11917702711501252,0.10804646621558142,0.18003744135120098,0.16703645971226855,0.1773842743276398,0.17119405563837625,0.1490346725306525,0.1422054001983687,0.10463572564231571,0.09182176201146994,0.11981818211491194,0.10927884671662522,0.16330478062280668,0.14996122706014886,0.14556413407431923,0.1340755077257955,0.1465622319750272,0.13662422502388685,0.11897193586611714,,0.5797847449695835,0.30991476560541487,0.2728138528138528,0.0,0.0,0.8316467341306347,0.8618038237738986,1.0,1.0,0.726027397260274,0.3990010052512348,1.0,0.32812383037452647,0.6428571428571441,0.8666666666666665,53,194.390625
5/16/20,20,DE,10,0.26920415224913496,0.41982507288629733,0.14358974358974358,0.2750179985601151,0.13417346182357304,0.8380952380952381,0.24796291093003658,0.2805642108894781,0.23652986297434841,0.2990368588513437,0.28570612391404815,0.30462454948167883,0.2793577347817633,0.2853117101663458,0.2661725005579624,0.20017808156635122,0.1817576514745616,0.3356607377934549,0.2965599073635359,0.3250507859641313,0.3009024393477726,0.2557955272212017,0.2410489830357459,0.17677230023422374,0.15719779108170198,0.20526554915229925,0.18826341640093344,0.2768810749610899,0.2500157840243194,0.26073579463520785,0.23593291109969525,0.2612837196723578,0.23964149869132426,0.12790760662524367,,0.5942910622367805,0.5760842316370017,0.263030303030303,0.0,0.0,0.84360625574977,0.677438348573012,0.7996422179285142,0.570909090851967,0.8904109589041096,0.49166821657200505,0.5907423282133466,0.4595167071787008,0.5357142857142865,0.7333333333333334,65,152.8046875
5/23/20,21,DE,10,0.3335640138408305,0.4334305150631681,0.366025641025641,0.339812814974802,0.17790956263899194,0.7428571428571429,0.13705863070150798,0.2979475271136646,0.25426505382286446,0.32953520247303447,0.3068578728059728,0.3319944488251787,0.3014351375096318,0.2968618607630218,0.27952824665299036,0.21019395386443315,0.1983855874339159,0.37344662431857695,0.32696381343610226,0.34560737703299016,0.3175302691428349,0.2636245553844383,0.25203694399703896,0.19315238209915347,0.17845308448093425,0.22013079824080076,0.20683109419660659,0.2956633428606485,0.2653860429885695,0.27647315985955395,0.2510752003278911,0.27707734556685976,0.25805944138663417,0.06577717674102129,,0.5348619560131025,0.6037227375282025,0.3101010101010101,0.0,0.0,1.0,0.5922866447215296,0.9194991055614582,0.8690909090956694,0.4931506849315068,0.44628968077102094,0.0,0.48328578148896933,0.8214285714285712,0.5333333333333332,36,133.5976563
5/30/20,22,DE,10,0.36124567474048447,0.4849368318756074,0.3387820512820513,0.3563714902807775,0.22683469236471465,0.76,0.4314648309450219,0.35607570182767595,0.3057283106273518,0.3655754833113153,0.34199291467024157,0.41574468255434105,0.3688589428069392,0.35910999918926934,0.3319126949428738,0.2588998502050508,0.24916992885344305,0.4512513501881826,0.3906437527229002,0.41795566755817104,0.377227146807518,0.3218752331899799,0.30143503342642325,0.23601647247508634,0.22521138783092517,0.2616576467059576,0.2481429430182108,0.35248831712866396,0.3111353020614418,0.3328173691643393,0.2989800309059515,0.3390613825309869,0.3149430144810358,0.11892400932799703,,0.34253626579316804,0.5053271496615693,0.30963924963924966,0.0,0.0,0.6908923643054278,0.4752614991410364,0.9320214667396739,0.9054545454216198,0.5342465753424657,0.42859420478798355,0.0,0.4293499684360169,0.8571428571428577,0.4444444444444445,39,107.2011719
6/6/20,23,DE,10,0.3958477508650519,0.5092322643343051,0.6451923076923077,0.4521238300935924,0.1942179392142328,0.7276190476190476,0.5049522337735319,0.3471442839126864,0.30104393767615995,0.37593678604989944,0.3488749091445254,0.3903723598611406,0.34738892829623447,0.35968796534412373,0.33414292014565117,0.2481754696453096,0.24428334690114814,0.4482949127440888,0.3857488271024223,0.40731255281378687,0.36902738082314823,0.30866279959510845,0.2935966656057993,0.23656402850246755,0.2286557081516438,0.25565956382752486,0.24744699852851157,0.3375462699160548,0.2999683792647708,0.32848621361413083,0.29801300833159095,0.3327047255903108,0.3116547277651752,0.10949566231672407,,0.19794103883949463,0.49404612684883425,0.29584415584415585,0.0,0.0,0.45170193192272307,0.28107249236907733,0.7084078708981668,0.4290909090389422,0.3972602739726027,0.7656818134124715,0.0,0.6608261378980331,0.8214285714285712,0.2888888888888889,29,63.39941406
6/13/20,24,DE,10,0.6339100346020762,0.6977648202137998,0.6429487179487179,0.6105111591072714,0.3610081541882877,0.5676190476190476,0.6436030720239767,0.5109476371442194,0.43259758352169214,0.5523952688632973,0.47474290994615614,0.5732063752738278,0.4946445642467756,0.5324805143543714,0.4763930332667855,0.37562718514480065,0.37219541654800514,0.6562223105939142,0.5462543957431583,0.589667866648433,0.5141923767585355,0.4589636647325688,0.42370983205672136,0.3680303652553499,0.35656645732898384,0.3849825335310012,0.3642205896833305,0.4946722419523392,0.4235720858366415,0.486391463513348,0.4277006532897808,0.49564724571361146,0.45480219214176043,0.06182490127560566,,0.1796911558259242,0.7570819754324392,0.30857142857142855,0.0,0.0,0.38638454461821525,0.2717663307065669,0.7316636852048605,0.4545454545652892,0.3972602739726027,0.42604688595019935,0.0,0.47385198990175437,0.8214285714285712,0.1555555555555556,29,61.30029297
6/20/20,25,DE,10,0.7916955017301038,0.7842565597667638,0.739423076923077,0.7228221742260619,0.3891771682727947,0.49523809523809526,0.853540320314695,0.6550457473190632,0.5605592638023984,0.6684354971509094,0.569023945391169,0.7267159151404463,0.6336354221426874,0.6626012106516993,0.5956448745425473,0.5200988500042062,0.5251361346061546,0.8068079810889268,0.6750270668671791,0.7233259682307229,0.6345472825100661,0.6010705765151921,0.5548237767436413,0.5056718318598454,0.5058161245265586,0.5074793498589335,0.48950368078685047,0.6209107041744031,0.5311151634904409,0.621317792997327,0.5512632738430693,0.6427892447934922,0.5976225223148953,0.03931014219737657,,0.2115114646700983,0.7436074204061167,0.5467243867243867,0.0,0.0,0.25666973321067155,0.19661891280687174,0.533094812256457,0.09090909090214874,0.2054794520547945,0.43437853578043056,0.0,0.4674133311122949,0.8928571428571441,0.04444444444444451,15,44.34985352
6/27/20,26,DE,10,0.889273356401384,0.8309037900874635,0.8288461538461538,0.8272138228941683,0.3884358784284656,0.4704761904761905,0.8745668258874215,0.7502202626304395,0.6467552103486702,0.7804902264201865,0.6478782025196366,0.8138476308869014,0.7030196803684207,0.7641382258332723,0.6855638515300397,0.6172196469246596,0.6294599338125686,0.9143773681034921,0.7574684080002464,0.8313338254435063,0.7195993062397815,0.6841568250833793,0.6326596204885457,0.6120249887452911,0.6193003768535333,0.599423770788951,0.5802734475865732,0.7217492970409358,0.6085356491080115,0.7225768620081183,0.6371879115081744,0.7420825494889736,0.6917201342352101,0.00725666230724071,,0.1918577445016378,0.7167209827024317,0.5726695526695527,0.0,0.08196721311475409,0.2483900643974241,0.2696595100692713,0.6368515204650204,0.2945454545347438,1.0,0.9762831905916589,0.0,0.94755514075367,0.8928571428571441,0.022222222222222254,73,60.82507324
7/4/20,27,DE,10,0.9038062283737024,0.8620019436345967,0.9474358974358974,0.9503239740820734,0.4047442550037065,0.4228571428571428,0.9654163154444133,0.7268041081298069,0.6310161043709264,0.7695685083361314,0.6375106757677838,0.8039155567271399,0.6961573637325997,0.7432077634465404,0.6647594991179608,0.5828188524895379,0.611939858938098,0.892379585365648,0.7342627499123205,0.8131653970490442,0.7028957569750993,0.6634099679046269,0.6159399973179112,0.5832939887931339,0.6092348575699885,0.5792633408223926,0.5680008070119145,0.6923355871398515,0.5812667384199485,0.7034247177128676,0.6233997481275729,0.7200320547811918,0.6787792125612127,0.008466359086571488,,0.42349087505849325,0.9730508899473551,0.8038095238095239,0.0,0.5300546448087432,0.04231830726770929,0.10457174122471599,0.4436493738125198,0.0,0.0684931506849315,0.37948800362991286,0.0,0.5365400145974834,0.9285714285714288,0.022222222222222254,5,23.58746338
7/11/20,28,DE,10,0.9508650519031142,1.0,0.6653846153846154,0.8912886969042476,0.31356560415122314,0.4571428571428572,0.9548094033904653,0.6685679180727804,0.5643893193973883,0.6985733056491408,0.5593170808824646,0.7281687813318589,0.6041976849484745,0.6839761941066784,0.5895126389937723,0.5452042570306251,0.5822308565617891,0.8121466304366172,0.6362876847471051,0.7309318011502166,0.6058438028534328,0.6259571592327633,0.5627942635063905,0.536770600140426,0.5754943582660152,0.5351222872797231,0.5363159492959648,0.6397240267600108,0.5185762818844973,0.6519568263974587,0.5646317075399722,0.661120668553639,0.6110650250758135,0.022632966126577468,,0.3495554515676182,0.7943720230634244,0.7093506493506494,0.0,0.5027322404371585,0.26770929162833484,0.23588259710723194,0.6601073342350415,0.2981818181346116,0.0684931506849315,0.4490825522985403,0.0,0.4667608762932958,0.9642857142857153,0.06666666666666671,5,53.20626831
