date,epiweek,region,fips,hospitalizedIncrease,death_jhu_cumulative,death_jhu_incidence
11/2/20,202045,TN,47,33,65,1
11/3/20,202045,TN,47,67,66,1
11/4/20,202045,TN,47,77,65,1
11/5/20,202045,TN,47,62,65,0
11/6/20,202045,TN,47,72,66,1
11/7/20,202045,TN,47,27,67,1
11/8/20,202046,TN,47,33,67,0
11/9/20,202046,TN,47,54,67,0
11/10/20,202046,TN,47,81,66,1
11/11/20,202046,TN,47,82,67,1
11/12/20,202046,TN,47,55,68,1
11/13/20,202046,TN,47,105,68,0
11/14/20,202046,TN,47,61,68,0
1/1/20,202001,TX,48,0,0,0
1/2/20,202001,TX,48,0,0,0
1/3/20,202001,TX,48,0,0,0
1/4/20,202001,TX,48,0,0,0
1/5/20,202002,TX,48,0,0,0
1/6/20,202002,TX,48,0,0,0
1/7/20,202002,TX,48,0,0,0
1/8/20,202002,TX,48,0,0,0
1/9/20,202002,TX,48,0,0,0
1/10/20,202002,TX,48,0,0,0
1/11/20,202002,TX,48,0,0,0
1/12/20,202003,TX,48,0,0,0
1/13/20,202003,TX,48,0,0,0
1/14/20,202003,TX,48,0,0,0
1/15/20,202003,TX,48,0,0,0
1/16/20,202003,TX,48,0,0,0
1/17/20,202003,TX,48,0,0,0
1/18/20,202003,TX,48,0,0,0
1/19/20,202004,TX,48,0,0,0
1/20/20,202004,TX,48,0,0,0
1/21/20,202004,TX,48,0,0,0
1/22/20,202004,TX,48,0,0,0
1/23/20,202004,TX,48,0,0,0
1/24/20,202004,TX,48,0,0,0
1/25/20,202004,TX,48,0,0,0
1/26/20,202005,TX,48,0,0,0
1/27/20,202005,TX,48,0,0,0
1/28/20,202005,TX,48,0,0,0
1/29/20,202005,TX,48,0,0,0
1/30/20,202005,TX,48,0,0,0
1/31/20,202005,TX,48,0,0,0
2/1/20,202005,TX,48,0,0,0
2/2/20,202006,TX,48,0,0,0
2/3/20,202006,TX,48,0,0,0
2/4/20,202006,TX,48,0,0,0
2/5/20,202006,TX,48,0,0,0
2/6/20,202006,TX,48,0,0,0
2/7/20,202006,TX,48,0,0,0
2/8/20,202006,TX,48,0,0,0
2/9/20,202007,TX,48,0,0,0
2/10/20,202007,TX,48,0,0,0
2/11/20,202007,TX,48,0,0,0
2/12/20,202007,TX,48,0,0,0
2/13/20,202007,TX,48,0,0,0
2/14/20,202007,TX,48,0,0,0
2/15/20,202007,TX,48,0,0,0
2/16/20,202008,TX,48,0,0,0
2/17/20,202008,TX,48,0,0,0
2/18/20,202008,TX,48,0,0,0
2/19/20,202008,TX,48,0,0,0
2/20/20,202008,TX,48,0,0,0
2/21/20,202008,TX,48,0,0,0
2/22/20,202008,TX,48,0,0,0
2/23/20,202009,TX,48,0,0,0
2/24/20,202009,TX,48,0,0,0
2/25/20,202009,TX,48,0,0,0
2/26/20,202009,TX,48,0,0,0
2/27/20,202009,TX,48,0,0,0
2/28/20,202009,TX,48,0,0,0
2/29/20,202009,TX,48,0,0,0
3/1/20,202010,TX,48,0,0,0
3/2/20,202010,TX,48,0,0,0
3/3/20,202010,TX,48,0,0,0
3/4/20,202010,TX,48,0,0,0
3/5/20,202010,TX,48,0,0,0
3/6/20,202010,TX,48,0,0,0
3/7/20,202010,TX,48,0,0,0
3/8/20,202011,TX,48,0,0,0
3/9/20,202011,TX,48,0,0,0
3/10/20,202011,TX,48,0,0,0
3/11/20,202011,TX,48,0,0,0
3/12/20,202011,TX,48,0,0,0
3/13/20,202011,TX,48,0,0,0
3/14/20,202011,TX,48,0,0,0
3/15/20,202012,TX,48,0,0,0
3/16/20,202012,TX,48,0,0,0
3/17/20,202012,TX,48,0,0,0
3/18/20,202012,TX,48,0,0,0
3/19/20,202012,TX,48,0,0,0
3/20/20,202012,TX,48,0,0,0
3/21/20,202012,TX,48,0,0,0
3/22/20,202013,TX,48,0,0,0
3/23/20,202013,TX,48,0,0,0
3/24/20,202013,TX,48,0,0,0
3/25/20,202013,TX,48,0,0,0
3/26/20,202013,TX,48,0,0,0
3/27/20,202013,TX,48,0,0,0
3/28/20,202013,TX,48,0,0,0
3/29/20,202014,TX,48,28,0,0
3/30/20,202014,TX,48,28,0,0
3/31/20,202014,TX,48,28,0,0
4/1/20,202014,TX,48,28,0,0
4/2/20,202014,TX,48,28,0,0
4/3/20,202014,TX,48,28,0,0
4/4/20,202014,TX,48,28,0,0
4/5/20,202015,TX,48,202.2857143,0,0
4/6/20,202015,TX,48,202.2857143,0,0
4/7/20,202015,TX,48,202.2857143,0,0
4/8/20,202015,TX,48,202.2857143,0,0
4/9/20,202015,TX,48,202.2857143,0,0
4/10/20,202015,TX,48,202.2857143,0,0
4/11/20,202015,TX,48,202.2857143,0,0
4/12/20,202016,TX,48,87.57142857,0,0
4/13/20,202016,TX,48,87.57142857,0,0
4/14/20,202016,TX,48,87.57142857,0,0
4/15/20,202016,TX,48,87.57142857,0,0
4/16/20,202016,TX,48,87.57142857,0,0
4/17/20,202016,TX,48,87.57142857,0,0
4/18/20,202016,TX,48,87.57142857,0,0
4/19/20,202017,TX,48,184.3571429,0,0
4/20/20,202017,TX,48,184.3571429,0,0
4/21/20,202017,TX,48,184.3571429,0,0
4/22/20,202017,TX,48,184.3571429,0,0
4/23/20,202017,TX,48,184.3571429,0,0
4/24/20,202017,TX,48,184.3571429,0,0
4/25/20,202017,TX,48,184.3571429,0,0
4/26/20,202018,TX,48,154.25,0,0
4/27/20,202018,TX,48,154.25,0,0
4/28/20,202018,TX,48,154.25,0,0
4/29/20,202018,TX,48,154.25,0,0
4/30/20,202018,TX,48,154.25,0,0
5/1/20,202018,TX,48,154.25,0,0
5/2/20,202018,TX,48,154.25,0,0
5/3/20,202019,TX,48,170.7321429,0,0
5/4/20,202019,TX,48,170.7321429,0,0
5/5/20,202019,TX,48,170.7321429,0,0
5/6/20,202019,TX,48,170.7321429,0,0
5/7/20,202019,TX,48,170.7321429,0,0
5/8/20,202019,TX,48,170.7321429,0,0
5/9/20,202019,TX,48,170.7321429,0,0
5/10/20,202020,TX,48,170.4910714,0,0
5/11/20,202020,TX,48,170.4910714,0,0
5/12/20,202020,TX,48,170.4910714,0,0
5/13/20,202020,TX,48,170.4910714,0,0
5/14/20,202020,TX,48,170.4910714,0,0
5/15/20,202020,TX,48,170.4910714,0,0
5/16/20,202020,TX,48,170.4910714,0,0
5/17/20,202021,TX,48,155.8973214,0,0
5/18/20,202021,TX,48,155.8973214,0,0
5/19/20,202021,TX,48,155.8973214,0,0
5/20/20,202021,TX,48,155.8973214,0,0
5/21/20,202021,TX,48,155.8973214,0,0
5/22/20,202021,TX,48,155.8973214,0,0
5/23/20,202021,TX,48,155.8973214,0,0
5/24/20,202022,TX,48,172.3370536,0,0
5/25/20,202022,TX,48,172.3370536,0,0
5/26/20,202022,TX,48,172.3370536,0,0
5/27/20,202022,TX,48,172.3370536,0,0
5/28/20,202022,TX,48,172.3370536,0,0
5/29/20,202022,TX,48,172.3370536,0,0
5/30/20,202022,TX,48,172.3370536,0,0
5/31/20,202023,TX,48,174.1171875,0,0
6/1/20,202023,TX,48,174.1171875,0,0
6/2/20,202023,TX,48,174.1171875,0,0
6/3/20,202023,TX,48,174.1171875,0,0
6/4/20,202023,TX,48,174.1171875,0,0
6/5/20,202023,TX,48,174.1171875,0,0
6/6/20,202023,TX,48,174.1171875,0,0
6/7/20,202024,TX,48,233.2271205,0,0
6/8/20,202024,TX,48,233.2271205,0,0
6/9/20,202024,TX,48,233.2271205,0,0
6/10/20,202024,TX,48,233.2271205,0,0
6/11/20,202024,TX,48,233.2271205,0,0
6/12/20,202024,TX,48,233.2271205,0,0
6/13/20,202024,TX,48,233.2271205,0,0
6/14/20,202025,TX,48,347.2435826,0,0
6/15/20,202025,TX,48,347.2435826,0,0
6/16/20,202025,TX,48,347.2435826,0,0
6/17/20,202025,TX,48,347.2435826,0,0
6/18/20,202025,TX,48,347.2435826,0,0
6/19/20,202025,TX,48,347.2435826,0,0
6/20/20,202025,TX,48,347.2435826,0,0
6/21/20,202026,TX,48,615.3782087,0,0
6/22/20,202026,TX,48,615.3782087,0,0
6/23/20,202026,TX,48,615.3782087,0,0
6/24/20,202026,TX,48,615.3782087,0,0
6/25/20,202026,TX,48,615.3782087,0,0
6/26/20,202026,TX,48,615.3782087,0,0
6/27/20,202026,TX,48,615.3782087,0,0
6/28/20,202027,TX,48,819.4537528,0,0
6/29/20,202027,TX,48,819.4537528,0,0
6/30/20,202027,TX,48,819.4537528,0,0
7/1/20,202027,TX,48,819.4537528,0,0
7/2/20,202027,TX,48,819.4537528,0,0
7/3/20,202027,TX,48,819.4537528,0,0
7/4/20,202027,TX,48,819.4537528,0,0
7/5/20,202028,TX,48,1030.701695,0,0
7/6/20,202028,TX,48,1030.701695,0,0
7/7/20,202028,TX,48,1030.701695,0,0
7/8/20,202028,TX,48,1030.701695,0,0
7/9/20,202028,TX,48,1030.701695,0,0
7/10/20,202028,TX,48,1030.701695,0,0
7/11/20,202028,TX,48,1030.701695,0,0
7/12/20,202029,TX,48,1007.220581,0,0
7/13/20,202029,TX,48,1007.220581,0,0
7/14/20,202029,TX,48,1007.220581,0,0
7/15/20,202029,TX,48,1007.220581,0,0
7/16/20,202029,TX,48,1007.220581,0,0
7/17/20,202029,TX,48,1007.220581,0,0
7/18/20,202029,TX,48,1007.220581,0,0
7/19/20,202030,TX,48,1052.532567,0,0
7/20/20,202030,TX,48,1052.532567,0,0
7/21/20,202030,TX,48,1052.532567,0,0
7/22/20,202030,TX,48,1052.532567,0,0
7/23/20,202030,TX,48,1052.532567,0,0
7/24/20,202030,TX,48,1052.532567,0,0
7/25/20,202030,TX,48,1052.532567,0,0
7/26/20,202031,TX,48,755.019431,0,0
7/27/20,202031,TX,48,755.019431,3,3
7/28/20,202031,TX,48,755.019431,3,0
7/29/20,202031,TX,48,755.019431,4,1
7/30/20,202031,TX,48,755.019431,5,1
7/31/20,202031,TX,48,755.019431,5,0
8/1/20,202031,TX,48,755.019431,5,0
8/2/20,202032,TX,48,747.0617131,5,0
8/3/20,202032,TX,48,747.0617131,5,0
8/4/20,202032,TX,48,747.0617131,5,0
8/5/20,202032,TX,48,747.0617131,5,0
8/6/20,202032,TX,48,747.0617131,5,0
8/7/20,202032,TX,48,747.0617131,5,0
8/8/20,202032,TX,48,747.0617131,5,0
8/9/20,202033,TX,48,552.3262863,5,0
8/10/20,202033,TX,48,552.3262863,5,0
8/11/20,202033,TX,48,552.3262863,6,1
8/12/20,202033,TX,48,552.3262863,6,0
8/13/20,202033,TX,48,552.3262863,6,0
8/14/20,202033,TX,48,552.3262863,6,0
8/15/20,202033,TX,48,552.3262863,6,0
8/16/20,202034,TX,48,477.2654283,6,0
8/17/20,202034,TX,48,477.2654283,6,0
8/18/20,202034,TX,48,477.2654283,6,0
8/19/20,202034,TX,48,477.2654283,7,1
8/20/20,202034,TX,48,477.2654283,8,1
8/21/20,202034,TX,48,477.2654283,8,0
8/22/20,202034,TX,48,477.2654283,8,0
8/23/20,202035,TX,48,371.7958573,8,0
8/24/20,202035,TX,48,371.7958573,8,0
8/25/20,202035,TX,48,371.7958573,8,0
8/26/20,202035,TX,48,371.7958573,10,2
8/27/20,202035,TX,48,371.7958573,10,0
8/28/20,202035,TX,48,371.7958573,10,0
8/29/20,202035,TX,48,371.7958573,10,0
8/30/20,202036,TX,48,381.6734999,10,0
8/31/20,202036,TX,48,381.6734999,10,0
9/1/20,202036,TX,48,381.6734999,10,0
9/2/20,202036,TX,48,381.6734999,11,1
9/3/20,202036,TX,48,381.6734999,11,0
9/4/20,202036,TX,48,381.6734999,12,1
9/5/20,202036,TX,48,381.6734999,13,1
9/6/20,202037,TX,48,290.7346786,13,0
9/7/20,202037,TX,48,290.7346786,13,0
9/8/20,202037,TX,48,290.7346786,13,0
9/9/20,202037,TX,48,290.7346786,13,0
9/10/20,202037,TX,48,290.7346786,13,0
9/11/20,202037,TX,48,290.7346786,14,1
9/12/20,202037,TX,48,290.7346786,14,0
9/13/20,202038,TX,48,300.918375,14,0
9/14/20,202038,TX,48,300.918375,14,0
9/15/20,202038,TX,48,300.918375,15,1
9/16/20,202038,TX,48,300.918375,15,0
9/17/20,202038,TX,48,300.918375,16,1
9/18/20,202038,TX,48,300.918375,16,0
9/19/20,202038,TX,48,300.918375,16,0
9/20/20,202039,TX,48,307.9693839,16,0
9/21/20,202039,TX,48,307.9693839,16,0
9/22/20,202039,TX,48,307.9693839,16,0
9/23/20,202039,TX,48,307.9693839,16,0
9/24/20,202039,TX,48,307.9693839,16,0
9/25/20,202039,TX,48,307.9693839,16,0
9/26/20,202039,TX,48,307.9693839,16,0
9/27/20,202040,TX,48,302.4438795,16,0
9/28/20,202040,TX,48,302.4438795,16,0
9/29/20,202040,TX,48,302.4438795,16,0
9/30/20,202040,TX,48,302.4438795,16,0
10/1/20,202040,TX,48,302.4438795,16,0
10/2/20,202040,TX,48,302.4438795,16,0
10/3/20,202040,TX,48,302.4438795,16,0
10/4/20,202041,TX,48,367.0637746,16,0
10/5/20,202041,TX,48,367.0637746,16,0
10/6/20,202041,TX,48,367.0637746,16,0
10/7/20,202041,TX,48,367.0637746,16,0
10/8/20,202041,TX,48,367.0637746,16,0
10/9/20,202041,TX,48,367.0637746,16,0
10/10/20,202041,TX,48,367.0637746,16,0
10/11/20,202042,TX,48,427.1823984,17,1
10/12/20,202042,TX,48,427.1823984,17,0
10/13/20,202042,TX,48,427.1823984,17,0
10/14/20,202042,TX,48,427.1823984,17,0
10/15/20,202042,TX,48,427.1823984,17,0
10/16/20,202042,TX,48,427.1823984,18,1
10/17/20,202042,TX,48,427.1823984,18,0
10/18/20,202043,TX,48,499.9802294,18,0
10/19/20,202043,TX,48,499.9802294,18,0
10/20/20,202043,TX,48,499.9802294,18,0
10/21/20,202043,TX,48,499.9802294,18,0
10/22/20,202043,TX,48,499.9802294,18,0
10/23/20,202043,TX,48,499.9802294,18,0
10/24/20,202043,TX,48,499.9802294,18,0
10/25/20,202044,TX,48,563.724171,18,0
10/26/20,202044,TX,48,563.724171,18,0
10/27/20,202044,TX,48,563.724171,19,1
10/28/20,202044,TX,48,563.724171,19,0
10/29/20,202044,TX,48,563.724171,19,0
10/30/20,202044,TX,48,563.724171,19,0
10/31/20,202044,TX,48,563.724171,19,0
11/1/20,202045,TX,48,584.9950573,19,0
11/2/20,202045,TX,48,584.9950573,19,0
11/3/20,202045,TX,48,584.9950573,19,0
11/4/20,202045,TX,48,584.9950573,19,0
11/5/20,202045,TX,48,584.9950573,19,0
11/6/20,202045,TX,48,584.9950573,19,0
11/7/20,202045,TX,48,584.9950573,19,0
11/8/20,202046,TX,48,729.0738999,19,0
11/9/20,202046,TX,48,729.0738999,19,0
11/10/20,202046,TX,48,729.0738999,19,0
11/11/20,202046,TX,48,729.0738999,20,1
11/12/20,202046,TX,48,729.0738999,21,1
11/13/20,202046,TX,48,729.0738999,21,0
11/14/20,202046,TX,48,729.0738999,21,0
1/1/20,202001,UT,49,0,0,0
1/2/20,202001,UT,49,0,0,0
1/3/20,202001,UT,49,0,0,0
1/4/20,202001,UT,49,0,0,0
1/5/20,202002,UT,49,0,0,0
1/6/20,202002,UT,49,0,0,0
1/7/20,202002,UT,49,0,0,0
1/8/20,202002,UT,49,0,0,0
1/9/20,202002,UT,49,0,0,0
1/10/20,202002,UT,49,0,0,0
1/11/20,202002,UT,49,0,0,0
1/12/20,202003,UT,49,0,0,0
1/13/20,202003,UT,49,0,0,0
1/14/20,202003,UT,49,0,0,0
1/15/20,202003,UT,49,0,0,0
1/16/20,202003,UT,49,0,0,0
1/17/20,202003,UT,49,0,0,0
1/18/20,202003,UT,49,0,0,0
1/19/20,202004,UT,49,0,0,0
1/20/20,202004,UT,49,0,0,0
1/21/20,202004,UT,49,0,0,0
1/22/20,202004,UT,49,0,0,0
1/23/20,202004,UT,49,0,0,0
1/24/20,202004,UT,49,0,0,0
1/25/20,202004,UT,49,0,0,0
1/26/20,202005,UT,49,0,0,0
1/27/20,202005,UT,49,0,0,0
1/28/20,202005,UT,49,0,0,0
1/29/20,202005,UT,49,0,0,0
1/30/20,202005,UT,49,0,0,0
1/31/20,202005,UT,49,0,0,0
2/1/20,202005,UT,49,0,0,0
2/2/20,202006,UT,49,0,0,0
2/3/20,202006,UT,49,0,0,0
2/4/20,202006,UT,49,0,0,0
2/5/20,202006,UT,49,0,0,0
2/6/20,202006,UT,49,0,0,0
2/7/20,202006,UT,49,0,0,0
2/8/20,202006,UT,49,0,0,0
2/9/20,202007,UT,49,0,0,0
2/10/20,202007,UT,49,0,0,0
2/11/20,202007,UT,49,0,0,0
2/12/20,202007,UT,49,0,0,0
2/13/20,202007,UT,49,0,0,0
2/14/20,202007,UT,49,0,0,0
2/15/20,202007,UT,49,0,0,0
2/16/20,202008,UT,49,0,0,0
2/17/20,202008,UT,49,0,0,0
2/18/20,202008,UT,49,0,0,0
2/19/20,202008,UT,49,0,0,0
2/20/20,202008,UT,49,0,0,0
2/21/20,202008,UT,49,0,0,0
2/22/20,202008,UT,49,0,0,0
2/23/20,202009,UT,49,0,0,0
2/24/20,202009,UT,49,0,0,0
2/25/20,202009,UT,49,0,0,0
2/26/20,202009,UT,49,0,0,0
2/27/20,202009,UT,49,0,0,0
2/28/20,202009,UT,49,0,0,0
2/29/20,202009,UT,49,0,0,0
3/1/20,202010,UT,49,0,0,0
3/2/20,202010,UT,49,0,0,0
3/3/20,202010,UT,49,0,0,0
3/4/20,202010,UT,49,0,0,0
3/5/20,202010,UT,49,0,0,0
3/6/20,202010,UT,49,0,0,0
3/7/20,202010,UT,49,0,0,0
3/8/20,202011,UT,49,0,0,0
3/9/20,202011,UT,49,0,0,0
3/10/20,202011,UT,49,0,0,0
3/11/20,202011,UT,49,0,0,0
3/12/20,202011,UT,49,0,0,0
3/13/20,202011,UT,49,0,0,0
3/14/20,202011,UT,49,0,0,0
3/15/20,202012,UT,49,0,0,0
3/16/20,202012,UT,49,0,0,0
3/17/20,202012,UT,49,0,0,0
3/18/20,202012,UT,49,0,0,0
3/19/20,202012,UT,49,0,0,0
3/20/20,202012,UT,49,0,0,0
3/21/20,202012,UT,49,0,0,0
3/22/20,202013,UT,49,0,0,0
3/23/20,202013,UT,49,0,0,0
3/24/20,202013,UT,49,0,0,0
3/25/20,202013,UT,49,0,0,0
3/26/20,202013,UT,49,0,0,0
3/27/20,202013,UT,49,0,0,0
3/28/20,202013,UT,49,0,0,0
3/29/20,202014,UT,49,0,0,0
3/30/20,202014,UT,49,0,0,0
3/31/20,202014,UT,49,73,1,1
4/1/20,202014,UT,49,18,1,0
4/2/20,202014,UT,49,9,1,0
4/3/20,202014,UT,49,6,1,0
4/4/20,202014,UT,49,11,1,0
4/5/20,202015,UT,49,7,1,0
4/6/20,202015,UT,49,14,1,0
4/7/20,202015,UT,49,10,1,0
4/8/20,202015,UT,49,10,1,0
4/9/20,202015,UT,49,10,1,0
4/10/20,202015,UT,49,15,1,0
4/11/20,202015,UT,49,7,1,0
4/12/20,202016,UT,49,5,1,0
4/13/20,202016,UT,49,6,1,0
4/14/20,202016,UT,49,12,1,0
4/15/20,202016,UT,49,8,1,0
4/16/20,202016,UT,49,17,1,0
4/17/20,202016,UT,49,6,1,0
4/18/20,202016,UT,49,7,1,0
4/19/20,202017,UT,49,8,1,0
4/20/20,202017,UT,49,9,1,0
4/21/20,202017,UT,49,9,2,1
4/22/20,202017,UT,49,11,2,0
4/23/20,202017,UT,49,13,2,0
4/24/20,202017,UT,49,14,2,0
4/25/20,202017,UT,49,14,2,0
4/26/20,202018,UT,49,16,2,0
4/27/20,202018,UT,49,4,2,0
4/28/20,202018,UT,49,21,2,0
4/29/20,202018,UT,49,13,2,0
4/30/20,202018,UT,49,7,2,0
5/1/20,202018,UT,49,13,2,0
5/2/20,202018,UT,49,15,2,0
5/3/20,202019,UT,49,18,2,0
5/4/20,202019,UT,49,5,2,0
5/5/20,202019,UT,49,15,2,0
5/6/20,202019,UT,49,8,2,0
5/7/20,202019,UT,49,12,2,0
5/8/20,202019,UT,49,12,2,0
5/9/20,202019,UT,49,10,2,0
5/10/20,202020,UT,49,14,2,0
5/11/20,202020,UT,49,5,2,0
5/12/20,202020,UT,49,18,3,1
5/13/20,202020,UT,49,18,3,0
5/14/20,202020,UT,49,5,3,0
5/15/20,202020,UT,49,8,3,0
5/16/20,202020,UT,49,12,3,0
5/17/20,202021,UT,49,8,3,0
5/18/20,202021,UT,49,9,3,0
5/19/20,202021,UT,49,24,3,0
5/20/20,202021,UT,49,12,3,0
5/21/20,202021,UT,49,16,3,0
5/22/20,202021,UT,49,13,4,1
5/23/20,202021,UT,49,16,4,0
5/24/20,202022,UT,49,12,4,0
5/25/20,202022,UT,49,4,4,0
5/26/20,202022,UT,49,4,4,0
5/27/20,202022,UT,49,20,6,2
5/28/20,202022,UT,49,18,5,1
5/29/20,202022,UT,49,19,5,0
5/30/20,202022,UT,49,10,7,2
5/31/20,202023,UT,49,12,7,0
6/1/20,202023,UT,49,14,7,0
6/2/20,202023,UT,49,12,7,0
6/3/20,202023,UT,49,28,7,0
6/4/20,202023,UT,49,21,7,0
6/5/20,202023,UT,49,20,7,0
6/6/20,202023,UT,49,20,8,1
6/7/20,202024,UT,49,10,8,0
6/8/20,202024,UT,49,18,8,0
6/9/20,202024,UT,49,13,8,0
6/10/20,202024,UT,49,23,8,0
6/11/20,202024,UT,49,14,8,0
6/12/20,202024,UT,49,20,9,1
6/13/20,202024,UT,49,24,9,0
6/14/20,202025,UT,49,16,9,0
6/15/20,202025,UT,49,13,9,0
6/16/20,202025,UT,49,32,9,0
6/17/20,202025,UT,49,29,9,0
6/18/20,202025,UT,49,18,9,0
6/19/20,202025,UT,49,25,9,0
6/20/20,202025,UT,49,16,9,0
6/21/20,202026,UT,49,23,9,0
6/22/20,202026,UT,49,8,9,0
6/23/20,202026,UT,49,34,10,1
6/24/20,202026,UT,49,30,10,0
6/25/20,202026,UT,49,34,11,1
6/26/20,202026,UT,49,31,12,1
6/27/20,202026,UT,49,44,12,0
6/28/20,202027,UT,49,31,12,0
6/29/20,202027,UT,49,21,12,0
6/30/20,202027,UT,49,27,13,1
7/1/20,202027,UT,49,32,13,0
7/2/20,202027,UT,49,29,13,0
7/3/20,202027,UT,49,24,14,1
7/4/20,202027,UT,49,36,14,0
7/5/20,202028,UT,49,17,14,0
7/6/20,202028,UT,49,22,14,0
7/7/20,202028,UT,49,49,14,0
7/8/20,202028,UT,49,25,14,0
7/9/20,202028,UT,49,22,14,0
7/10/20,202028,UT,49,48,14,0
7/11/20,202028,UT,49,49,14,0
7/12/20,202029,UT,49,27,14,0
7/13/20,202029,UT,49,26,15,1
7/14/20,202029,UT,49,38,16,1
7/15/20,202029,UT,49,25,18,2
7/16/20,202029,UT,49,43,18,0
7/17/20,202029,UT,49,28,19,1
7/18/20,202029,UT,49,30,21,2
7/19/20,202030,UT,49,19,21,0
7/20/20,202030,UT,49,33,22,1
7/21/20,202030,UT,49,43,23,1
7/22/20,202030,UT,49,26,24,1
7/23/20,202030,UT,49,15,24,0
7/24/20,202030,UT,49,38,24,0
7/25/20,202030,UT,49,25,24,0
7/26/20,202031,UT,49,21,24,0
7/27/20,202031,UT,49,19,24,0
7/28/20,202031,UT,49,42,24,0
7/29/20,202031,UT,49,29,25,1
7/30/20,202031,UT,49,22,25,0
7/31/20,202031,UT,49,31,25,0
8/1/20,202031,UT,49,35,25,0
8/2/20,202032,UT,49,18,25,0
8/3/20,202032,UT,49,20,25,0
8/4/20,202032,UT,49,32,25,0
8/5/20,202032,UT,49,37,25,0
8/6/20,202032,UT,49,35,25,0
8/7/20,202032,UT,49,24,25,0
8/8/20,202032,UT,49,26,25,0
8/9/20,202033,UT,49,16,25,0
8/10/20,202033,UT,49,22,25,0
8/11/20,202033,UT,49,35,25,0
8/12/20,202033,UT,49,19,25,0
8/13/20,202033,UT,49,25,25,0
8/14/20,202033,UT,49,23,25,0
8/15/20,202033,UT,49,16,25,0
8/16/20,202034,UT,49,11,25,0
8/17/20,202034,UT,49,11,25,0
8/18/20,202034,UT,49,22,26,1
8/19/20,202034,UT,49,28,28,2
8/20/20,202034,UT,49,21,28,0
8/21/20,202034,UT,49,17,28,0
8/22/20,202034,UT,49,29,28,0
8/23/20,202035,UT,49,27,28,0
8/24/20,202035,UT,49,15,28,0
8/25/20,202035,UT,49,28,29,1
8/26/20,202035,UT,49,27,29,0
8/27/20,202035,UT,49,19,29,0
8/28/20,202035,UT,49,26,29,0
8/29/20,202035,UT,49,16,29,0
8/30/20,202036,UT,49,23,29,0
8/31/20,202036,UT,49,13,29,0
9/1/20,202036,UT,49,17,29,0
9/2/20,202036,UT,49,24,29,0
9/3/20,202036,UT,49,19,29,0
9/4/20,202036,UT,49,19,29,0
9/5/20,202036,UT,49,16,29,0
9/6/20,202037,UT,49,19,29,0
9/7/20,202037,UT,49,18,29,0
9/8/20,202037,UT,49,17,29,0
9/9/20,202037,UT,49,21,29,0
9/10/20,202037,UT,49,10,29,0
9/11/20,202037,UT,49,15,29,0
9/12/20,202037,UT,49,23,29,0
9/13/20,202038,UT,49,15,29,0
9/14/20,202038,UT,49,12,29,0
9/15/20,202038,UT,49,23,29,0
9/16/20,202038,UT,49,20,29,0
9/17/20,202038,UT,49,20,29,0
9/18/20,202038,UT,49,43,29,0
9/19/20,202038,UT,49,33,29,0
9/20/20,202039,UT,49,17,29,0
9/21/20,202039,UT,49,26,29,0
9/22/20,202039,UT,49,30,30,1
9/23/20,202039,UT,49,34,30,0
9/24/20,202039,UT,49,35,30,0
9/25/20,202039,UT,49,49,31,1
9/26/20,202039,UT,49,34,31,0
9/27/20,202040,UT,49,27,31,0
9/28/20,202040,UT,49,28,31,0
9/29/20,202040,UT,49,50,31,0
9/30/20,202040,UT,49,40,31,0
10/1/20,202040,UT,49,35,31,0
10/2/20,202040,UT,49,34,32,1
10/3/20,202040,UT,49,40,32,0
10/4/20,202041,UT,49,24,32,0
10/5/20,202041,UT,49,39,32,0
10/6/20,202041,UT,49,39,32,0
10/7/20,202041,UT,49,55,32,0
10/8/20,202041,UT,49,54,32,0
10/9/20,202041,UT,49,53,32,0
10/10/20,202041,UT,49,55,32,0
10/11/20,202042,UT,49,31,32,0
10/12/20,202042,UT,49,25,32,0
10/13/20,202042,UT,49,52,32,0
10/14/20,202042,UT,49,77,32,0
10/15/20,202042,UT,49,51,32,0
10/16/20,202042,UT,49,48,32,0
10/17/20,202042,UT,49,51,32,0
10/18/20,202043,UT,49,46,32,0
10/19/20,202043,UT,49,32,32,0
10/20/20,202043,UT,49,65,32,0
10/21/20,202043,UT,49,54,33,1
10/22/20,202043,UT,49,73,33,0
10/23/20,202043,UT,49,59,33,0
10/24/20,202043,UT,49,58,33,0
10/25/20,202044,UT,49,52,33,0
10/26/20,202044,UT,49,53,33,0
10/27/20,202044,UT,49,67,33,0
10/28/20,202044,UT,49,78,36,3
10/29/20,202044,UT,49,72,36,0
10/30/20,202044,UT,49,76,36,0
10/31/20,202044,UT,49,68,36,0
11/1/20,202045,UT,49,63,36,0
11/2/20,202045,UT,49,50,36,0
11/3/20,202045,UT,49,89,36,0
11/4/20,202045,UT,49,90,36,0
11/5/20,202045,UT,49,75,36,0
11/6/20,202045,UT,49,92,37,1
11/7/20,202045,UT,49,98,37,0
11/8/20,202046,UT,49,64,37,0
11/9/20,202046,UT,49,78,37,0
11/10/20,202046,UT,49,122,37,0
11/11/20,202046,UT,49,111,37,0
11/12/20,202046,UT,49,92,38,1
11/13/20,202046,UT,49,104,41,3
11/14/20,202046,UT,49,85,41,0
1/1/20,202001,VT,50,0,0,0
1/2/20,202001,VT,50,0,0,0
1/3/20,202001,VT,50,0,0,0
